Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","051","Armenia","6119","Value US$ per capita","22008","Gross Domestic Product","2012","2012","USD","3643.715404","X","Figure from international organizations",""
"MK","Macro Indicators","051","Armenia","6119","Value US$ per capita","22008","Gross Domestic Product","2013","2013","USD","3833.157071","X","Figure from international organizations",""
"MK","Macro Indicators","051","Armenia","6119","Value US$ per capita","22008","Gross Domestic Product","2014","2014","USD","4017.229913","X","Figure from international organizations",""
"MK","Macro Indicators","051","Armenia","6119","Value US$ per capita","22008","Gross Domestic Product","2015","2015","USD","3666.141825","X","Figure from international organizations",""
"MK","Macro Indicators","051","Armenia","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","USD","3679.952349","X","Figure from international organizations",""
"MK","Macro Indicators","051","Armenia","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","USD","4041.995072","X","Figure from international organizations",""
"MK","Macro Indicators","051","Armenia","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","USD","4391.923274","X","Figure from international organizations",""
"MK","Macro Indicators","051","Armenia","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","USD","4828.504889","X","Figure from international organizations",""
"MK","Macro Indicators","051","Armenia","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","4505.867746","X","Figure from international organizations",""
"MK","Macro Indicators","051","Armenia","6119","Value US$ per capita","22008","Gross Domestic Product","2021","2021","USD","4972.786412","X","Figure from international organizations",""
"MK","Macro Indicators","051","Armenia","6119","Value US$ per capita","22011","Gross National Income","2010","2010","USD","3462.399904","X","Figure from international organizations",""
"MK","Macro Indicators","051","Armenia","6119","Value US$ per capita","22011","Gross National Income","2011","2011","USD","3882.628293","X","Figure from international organizations",""
"MK","Macro Indicators","051","Armenia","6119","Value US$ per capita","22011","Gross National Income","2012","2012","USD","3788.869081","X","Figure from international organizations",""
"MK","Macro Indicators","051","Armenia","6119","Value US$ per capita","22011","Gross National Income","2013","2013","USD","4068.409182","X","Figure from international organizations",""
"MK","Macro Indicators","051","Armenia","6119","Value US$ per capita","22011","Gross National Income","2014","2014","USD","4197.932393","X","Figure from international organizations",""
"MK","Macro Indicators","051","Armenia","6119","Value US$ per capita","22011","Gross National Income","2015","2015","USD","3814.967552","X","Figure from international organizations",""
"MK","Macro Indicators","051","Armenia","6119","Value US$ per capita","22011","Gross National Income","2016","2016","USD","3765.494993","X","Figure from international organizations",""
"MK","Macro Indicators","051","Armenia","6119","Value US$ per capita","22011","Gross National Income","2017","2017","USD","4184.835842","X","Figure from international organizations",""
"MK","Macro Indicators","051","Armenia","6119","Value US$ per capita","22011","Gross National Income","2018","2018","USD","4468.990967","X","Figure from international organizations",""
"MK","Macro Indicators","051","Armenia","6119","Value US$ per capita","22011","Gross National Income","2019","2019","USD","4891.971922","X","Figure from international organizations",""
"MK","Macro Indicators","051","Armenia","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","4435.918039","X","Figure from international organizations",""
"MK","Macro Indicators","051","Armenia","6119","Value US$ per capita","22011","Gross National Income","2021","2021","USD","4895.588197","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","2010","2010","USD","24452.594307","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","2011","2011","USD","26043.167356","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","2012","2012","USD","25611.159354","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","2013","2013","USD","26514.86355","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","2014","2014","USD","26940.258722","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","2015","2015","USD","28419.243101","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","USD","28449.728927","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","USD","29329.092343","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","USD","30918.483584","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","USD","31902.757333","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","24008.127822","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22008","Gross Domestic Product","2021","2021","USD","29127.759386","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22011","Gross National Income","2010","2010","USD","23055.144132","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22011","Gross National Income","2011","2011","USD","23614.236627","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22011","Gross National Income","2012","2012","USD","24474.223035","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22011","Gross National Income","2013","2013","USD","24917.347091","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22011","Gross National Income","2014","2014","USD","25948.602683","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22011","Gross National Income","2015","2015","USD","27222.784392","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22011","Gross National Income","2016","2016","USD","27160.142823","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22011","Gross National Income","2017","2017","USD","27711.355778","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22011","Gross National Income","2018","2018","USD","28891.828899","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22011","Gross National Income","2019","2019","USD","30462.573344","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","23381.536288","X","Figure from international organizations",""
"MK","Macro Indicators","533","Aruba","6119","Value US$ per capita","22011","Gross National Income","2021","2021","USD","28262.760025","X","Figure from international organizations",""
